[DEBUG] 2021-02-20 21:10:46.825 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-02-20 21:10:46.835 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-02-20 21:10:46.840 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-02-20 21:10:46.934 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-02-20 21:10:46.936 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-02-20 21:10:47.135 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-02-20 21:10:47.136 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-02-20 21:10:47.140 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-02-20 21:10:47.406 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-02-20 21:10:47.428 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-02-20 21:10:47.429 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2021-02-20 21:10:49.608 [main] MetamodelGraphWalker - Visiting attribute path : igdbGameId
[DEBUG] 2021-02-20 21:10:49.608 [main] MetamodelGraphWalker - Visiting attribute path : user
[DEBUG] 2021-02-20 21:10:49.608 [main] MetamodelGraphWalker - Property path deemed to be circular : user
[DEBUG] 2021-02-20 21:10:49.609 [main] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2021-02-20 21:10:49.609 [main] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2021-02-20 21:10:49.609 [main] LoadPlanTreePrinter - LoadPlan(collection=com.kevinleader.bgr.entity.User.wishedGames)
    - Returns
       - CollectionReturnImpl(collection=com.kevinleader.bgr.entity.User.wishedGames, querySpaceUid=<gen:0>, path=[com.kevinleader.bgr.entity.User.wishedGames])
          - (collection element) CollectionFetchableElementEntityGraph(entity=com.kevinleader.bgr.entity.WishedGame, querySpaceUid=<gen:1>, path=[com.kevinleader.bgr.entity.User.wishedGames].<elements>)
    - QuerySpaces
       - CollectionQuerySpaceImpl(uid=<gen:0>, collection=com.kevinleader.bgr.entity.User.wishedGames)
          - SQL table alias mapping - wishedgame0_
          - alias suffix - 0_
          - suffixed key columns - {user_id3_2_0_}
          - entity-element alias suffix - 1_
          - 1_entity-element suffixed key columns - id1_2_1_
          - JOIN (JoinDefinedByMetadata(elements)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=com.kevinleader.bgr.entity.WishedGame)
                - SQL table alias mapping - wishedgame0_
                - alias suffix - 1_
                - suffixed key columns - {id1_2_1_}

[DEBUG] 2021-02-20 21:10:49.609 [main] CollectionLoader - Static select for collection com.kevinleader.bgr.entity.User.wishedGames: select wishedgame0_.user_id as user_id3_2_0_, wishedgame0_.id as id1_2_0_, wishedgame0_.id as id1_2_1_, wishedgame0_.igdb_game_id as igdb_gam2_2_1_, wishedgame0_.user_id as user_id3_2_1_ from wished_game wishedgame0_ where wishedgame0_.user_id=?
[DEBUG] 2021-02-20 21:10:49.640 [main] SchemaManagementToolCoordinator - No actions specified; doing nothing
[DEBUG] 2021-02-20 21:10:49.640 [main] JtaPlatformInitiator - No JtaPlatform was specified, checking resolver
[DEBUG] 2021-02-20 21:10:49.641 [main] JtaPlatformResolverInitiator - No JtaPlatformResolver was specified, using default [org.hibernate.engine.transaction.jta.platform.internal.StandardJtaPlatformResolver]
[DEBUG] 2021-02-20 21:10:49.645 [main] StandardJtaPlatformResolver - Could not resolve JtaPlatform, using default [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
[INFO ] 2021-02-20 21:10:49.646 [main] JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
[DEBUG] 2021-02-20 21:10:49.646 [main] NamedQueryRepository - Checking 0 named HQL queries
[DEBUG] 2021-02-20 21:10:49.646 [main] NamedQueryRepository - Checking 0 named SQL queries
[DEBUG] 2021-02-20 21:10:49.648 [main] SessionFactoryRegistry - Initializing SessionFactoryRegistry : org.hibernate.internal.SessionFactoryRegistry@6870cfac
[DEBUG] 2021-02-20 21:10:49.650 [main] SessionFactoryRegistry - Registering SessionFactory: c51c7a4b-4f16-4709-856d-e01f9b6d1423 (<unnamed>)
[DEBUG] 2021-02-20 21:10:49.650 [main] SessionFactoryRegistry - Not binding SessionFactory to JNDI, no JNDI name configured
[DEBUG] 2021-02-20 21:10:49.722 [main] StatisticsInitiator - Statistics initialized [enabled=false]
[DEBUG] 2021-02-20 21:10:49.739 [main] SQL - select user0_.id as id1_1_0_, user0_.email as email2_1_0_, user0_.password as password3_1_0_, user0_.user_name as user_nam4_1_0_, rankingcon1_.user_id as user_id8_0_1_, rankingcon1_.id as id1_0_1_, rankingcon1_.id as id1_0_2_, rankingcon1_.configuration_name as configur2_0_2_, rankingcon1_.genres as genres3_0_2_, rankingcon1_.highest_price as highest_4_0_2_, rankingcon1_.lowest_price as lowest_p5_0_2_, rankingcon1_.platforms as platform6_0_2_, rankingcon1_.release_span as release_7_0_2_, rankingcon1_.user_id as user_id8_0_2_, wishedgame2_.user_id as user_id3_2_3_, wishedgame2_.id as id1_2_3_, wishedgame2_.id as id1_2_4_, wishedgame2_.igdb_game_id as igdb_gam2_2_4_, wishedgame2_.user_id as user_id3_2_4_ from user user0_ left outer join ranking_configuration rankingcon1_ on user0_.id=rankingcon1_.user_id left outer join wished_game wishedgame2_ on user0_.id=wishedgame2_.user_id where user0_.id=?
[DEBUG] 2021-02-20 21:10:49.806 [main] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2021-02-20 21:10:49.809 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2021-02-20 21:10:49.821 [main] CollectionReferenceInitializerImpl - Result set contains (possibly empty) collection: [com.kevinleader.bgr.entity.User.rankingConfigurations#3]
[DEBUG] 2021-02-20 21:10:49.828 [main] CollectionReferenceInitializerImpl - Result set contains (possibly empty) collection: [com.kevinleader.bgr.entity.User.wishedGames#3]
[DEBUG] 2021-02-20 21:10:49.828 [main] TwoPhaseLoad - Resolving attributes for [com.kevinleader.bgr.entity.User#3]
[DEBUG] 2021-02-20 21:10:49.828 [main] TwoPhaseLoad - Processing attribute `email` : value = baconcurry@gmail.com
[DEBUG] 2021-02-20 21:10:49.828 [main] TwoPhaseLoad - Attribute (`email`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-20 21:10:49.828 [main] TwoPhaseLoad - Processing attribute `password` : value = supersecret3
[DEBUG] 2021-02-20 21:10:49.828 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-20 21:10:49.828 [main] TwoPhaseLoad - Processing attribute `rankingConfigurations` : value = NOT NULL COLLECTION
[DEBUG] 2021-02-20 21:10:49.828 [main] TwoPhaseLoad - Attribute (`rankingConfigurations`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-20 21:10:49.829 [main] TwoPhaseLoad - Processing attribute `userName` : value = bcurry
[DEBUG] 2021-02-20 21:10:49.829 [main] TwoPhaseLoad - Attribute (`userName`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-20 21:10:49.829 [main] TwoPhaseLoad - Processing attribute `wishedGames` : value = NOT NULL COLLECTION
[DEBUG] 2021-02-20 21:10:49.829 [main] TwoPhaseLoad - Attribute (`wishedGames`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-20 21:10:49.830 [main] TwoPhaseLoad - Done materializing entity [com.kevinleader.bgr.entity.User#3]
[DEBUG] 2021-02-20 21:10:49.830 [main] CollectionLoadContext - 1 collections were found in result set for role: com.kevinleader.bgr.entity.User.rankingConfigurations
[DEBUG] 2021-02-20 21:10:49.831 [main] CollectionLoadContext - Collection fully initialized: [com.kevinleader.bgr.entity.User.rankingConfigurations#3]
[DEBUG] 2021-02-20 21:10:49.832 [main] CollectionLoadContext - 1 collections initialized for role: com.kevinleader.bgr.entity.User.rankingConfigurations
[DEBUG] 2021-02-20 21:10:49.832 [main] CollectionLoadContext - 1 collections were found in result set for role: com.kevinleader.bgr.entity.User.wishedGames
[DEBUG] 2021-02-20 21:10:49.832 [main] CollectionLoadContext - Collection fully initialized: [com.kevinleader.bgr.entity.User.wishedGames#3]
[DEBUG] 2021-02-20 21:10:49.832 [main] CollectionLoadContext - 1 collections initialized for role: com.kevinleader.bgr.entity.User.wishedGames
[DEBUG] 2021-02-20 21:10:49.832 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2021-02-20 21:10:49.832 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : com.kevinleader.bgr.entity.User#3
[DEBUG] 2021-02-20 21:10:49.832 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2021-02-20 21:10:49.845 [main] TransactionImpl - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
[DEBUG] 2021-02-20 21:10:49.845 [main] TransactionImpl - begin
[DEBUG] 2021-02-20 21:10:49.853 [main] TransactionImpl - committing
[DEBUG] 2021-02-20 21:10:49.854 [main] AbstractFlushingEventListener - Processing flush-time cascades
[DEBUG] 2021-02-20 21:10:49.854 [main] AbstractFlushingEventListener - Dirty checking collections
[DEBUG] 2021-02-20 21:10:49.857 [main] Collections - Collection dereferenced: [com.kevinleader.bgr.entity.User.rankingConfigurations#3]
[DEBUG] 2021-02-20 21:10:49.857 [main] Collections - Collection dereferenced: [com.kevinleader.bgr.entity.User.wishedGames#3]
[DEBUG] 2021-02-20 21:10:49.857 [main] AbstractFlushingEventListener - Flushed: 0 insertions, 0 updates, 1 deletions to 1 objects
[DEBUG] 2021-02-20 21:10:49.857 [main] AbstractFlushingEventListener - Flushed: 0 (re)creations, 0 updates, 2 removals to 2 collections
[DEBUG] 2021-02-20 21:10:49.858 [main] EntityPrinter - Listing entities:
[DEBUG] 2021-02-20 21:10:49.858 [main] EntityPrinter - com.kevinleader.bgr.entity.User{rankingConfigurations=[], password=supersecret3, id=3, userName=bcurry, wishedGames=[], email=baconcurry@gmail.com}
[DEBUG] 2021-02-20 21:10:49.863 [main] SQL - delete from user where id=?
[DEBUG] 2021-02-20 21:10:49.877 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2021-02-20 21:10:49.878 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2021-02-20 21:10:49.878 [main] JdbcCoordinatorImpl - HHH000420: Closing un-released batch
[DEBUG] 2021-02-20 21:10:49.878 [main] SQL - select user0_.id as id1_1_0_, user0_.email as email2_1_0_, user0_.password as password3_1_0_, user0_.user_name as user_nam4_1_0_, rankingcon1_.user_id as user_id8_0_1_, rankingcon1_.id as id1_0_1_, rankingcon1_.id as id1_0_2_, rankingcon1_.configuration_name as configur2_0_2_, rankingcon1_.genres as genres3_0_2_, rankingcon1_.highest_price as highest_4_0_2_, rankingcon1_.lowest_price as lowest_p5_0_2_, rankingcon1_.platforms as platform6_0_2_, rankingcon1_.release_span as release_7_0_2_, rankingcon1_.user_id as user_id8_0_2_, wishedgame2_.user_id as user_id3_2_3_, wishedgame2_.id as id1_2_3_, wishedgame2_.id as id1_2_4_, wishedgame2_.igdb_game_id as igdb_gam2_2_4_, wishedgame2_.user_id as user_id3_2_4_ from user user0_ left outer join ranking_configuration rankingcon1_ on user0_.id=rankingcon1_.user_id left outer join wished_game wishedgame2_ on user0_.id=wishedgame2_.user_id where user0_.id=?
[DEBUG] 2021-02-20 21:10:49.880 [main] CollectionLoadContext - No collections were found in result set for role: com.kevinleader.bgr.entity.User.rankingConfigurations
[DEBUG] 2021-02-20 21:10:49.880 [main] CollectionLoadContext - No collections were found in result set for role: com.kevinleader.bgr.entity.User.wishedGames
[DEBUG] 2021-02-20 21:10:49.880 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2021-02-20 21:10:49.880 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : com.kevinleader.bgr.entity.User#3
[DEBUG] 2021-02-20 21:10:49.880 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2021-02-20 21:10:49.951 [main] TransactionImpl - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
[DEBUG] 2021-02-20 21:10:49.951 [main] TransactionImpl - begin
[DEBUG] 2021-02-20 21:10:49.955 [main] ActionQueue - Executing identity-insert immediately
[DEBUG] 2021-02-20 21:10:49.956 [main] SQL - insert into user (email, password, user_name) values (?, ?, ?)
[DEBUG] 2021-02-20 21:10:49.960 [main] IdentifierGeneratorHelper - Natively generated identity: 119
[DEBUG] 2021-02-20 21:10:49.960 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2021-02-20 21:10:49.961 [main] ActionQueue - Executing identity-insert immediately
[DEBUG] 2021-02-20 21:10:49.961 [main] SQL - insert into wished_game (igdb_game_id, user_id) values (?, ?)
[DEBUG] 2021-02-20 21:10:49.962 [main] IdentifierGeneratorHelper - Natively generated identity: 44
[DEBUG] 2021-02-20 21:10:49.962 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2021-02-20 21:10:49.963 [main] TransactionImpl - committing
[DEBUG] 2021-02-20 21:10:49.963 [main] AbstractFlushingEventListener - Processing flush-time cascades
[DEBUG] 2021-02-20 21:10:49.963 [main] AbstractFlushingEventListener - Dirty checking collections
[DEBUG] 2021-02-20 21:10:49.964 [main] Collections - Collection found: [com.kevinleader.bgr.entity.User.rankingConfigurations#119], was: [<unreferenced>] (initialized)
[DEBUG] 2021-02-20 21:10:49.964 [main] Collections - Collection found: [com.kevinleader.bgr.entity.User.wishedGames#119], was: [<unreferenced>] (initialized)
[DEBUG] 2021-02-20 21:10:49.964 [main] AbstractFlushingEventListener - Flushed: 0 insertions, 0 updates, 0 deletions to 2 objects
[DEBUG] 2021-02-20 21:10:49.964 [main] AbstractFlushingEventListener - Flushed: 2 (re)creations, 0 updates, 0 removals to 2 collections
[DEBUG] 2021-02-20 21:10:49.964 [main] EntityPrinter - Listing entities:
[DEBUG] 2021-02-20 21:10:49.964 [main] EntityPrinter - com.kevinleader.bgr.entity.WishedGame{id=44, igdbGameId=113112, user=com.kevinleader.bgr.entity.User#119}
[DEBUG] 2021-02-20 21:10:49.964 [main] EntityPrinter - com.kevinleader.bgr.entity.User{rankingConfigurations=[], password=finalanswer1mil, id=119, userName=rphilman, wishedGames=[com.kevinleader.bgr.entity.WishedGame#44], email=rphilman@yahoo.com}
[DEBUG] 2021-02-20 21:10:49.967 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2021-02-20 21:10:49.967 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2021-02-20 21:10:49.969 [main] SQL - select user0_.id as id1_1_0_, user0_.email as email2_1_0_, user0_.password as password3_1_0_, user0_.user_name as user_nam4_1_0_, rankingcon1_.user_id as user_id8_0_1_, rankingcon1_.id as id1_0_1_, rankingcon1_.id as id1_0_2_, rankingcon1_.configuration_name as configur2_0_2_, rankingcon1_.genres as genres3_0_2_, rankingcon1_.highest_price as highest_4_0_2_, rankingcon1_.lowest_price as lowest_p5_0_2_, rankingcon1_.platforms as platform6_0_2_, rankingcon1_.release_span as release_7_0_2_, rankingcon1_.user_id as user_id8_0_2_, wishedgame2_.user_id as user_id3_2_3_, wishedgame2_.id as id1_2_3_, wishedgame2_.id as id1_2_4_, wishedgame2_.igdb_game_id as igdb_gam2_2_4_, wishedgame2_.user_id as user_id3_2_4_ from user user0_ left outer join ranking_configuration rankingcon1_ on user0_.id=rankingcon1_.user_id left outer join wished_game wishedgame2_ on user0_.id=wishedgame2_.user_id where user0_.id=?
[DEBUG] 2021-02-20 21:10:49.971 [main] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2021-02-20 21:10:49.971 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2021-02-20 21:10:49.971 [main] CollectionReferenceInitializerImpl - Result set contains (possibly empty) collection: [com.kevinleader.bgr.entity.User.rankingConfigurations#119]
[DEBUG] 2021-02-20 21:10:49.971 [main] CollectionReferenceInitializerImpl - Found row of collection: [com.kevinleader.bgr.entity.User.wishedGames#119]
[DEBUG] 2021-02-20 21:10:49.972 [main] TwoPhaseLoad - Resolving attributes for [com.kevinleader.bgr.entity.User#119]
[DEBUG] 2021-02-20 21:10:49.972 [main] TwoPhaseLoad - Processing attribute `email` : value = rphilman@yahoo.com
[DEBUG] 2021-02-20 21:10:49.972 [main] TwoPhaseLoad - Attribute (`email`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-20 21:10:49.972 [main] TwoPhaseLoad - Processing attribute `password` : value = finalanswer1mil
[DEBUG] 2021-02-20 21:10:49.972 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-20 21:10:49.972 [main] TwoPhaseLoad - Processing attribute `rankingConfigurations` : value = NOT NULL COLLECTION
[DEBUG] 2021-02-20 21:10:49.972 [main] TwoPhaseLoad - Attribute (`rankingConfigurations`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-20 21:10:49.972 [main] TwoPhaseLoad - Processing attribute `userName` : value = rphilman
[DEBUG] 2021-02-20 21:10:49.972 [main] TwoPhaseLoad - Attribute (`userName`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-20 21:10:49.972 [main] TwoPhaseLoad - Processing attribute `wishedGames` : value = NOT NULL COLLECTION
[DEBUG] 2021-02-20 21:10:49.972 [main] TwoPhaseLoad - Attribute (`wishedGames`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-20 21:10:49.972 [main] TwoPhaseLoad - Done materializing entity [com.kevinleader.bgr.entity.User#119]
[DEBUG] 2021-02-20 21:10:49.972 [main] TwoPhaseLoad - Resolving attributes for [com.kevinleader.bgr.entity.WishedGame#44]
[DEBUG] 2021-02-20 21:10:49.972 [main] TwoPhaseLoad - Processing attribute `igdbGameId` : value = 113112
[DEBUG] 2021-02-20 21:10:49.972 [main] TwoPhaseLoad - Attribute (`igdbGameId`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-20 21:10:49.972 [main] TwoPhaseLoad - Processing attribute `user` : value = 119
[DEBUG] 2021-02-20 21:10:49.972 [main] TwoPhaseLoad - Attribute (`user`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-20 21:10:49.972 [main] TwoPhaseLoad - Done materializing entity [com.kevinleader.bgr.entity.WishedGame#44]
[DEBUG] 2021-02-20 21:10:49.972 [main] CollectionLoadContext - 1 collections were found in result set for role: com.kevinleader.bgr.entity.User.rankingConfigurations
[DEBUG] 2021-02-20 21:10:49.972 [main] CollectionLoadContext - Collection fully initialized: [com.kevinleader.bgr.entity.User.rankingConfigurations#119]
[DEBUG] 2021-02-20 21:10:49.972 [main] CollectionLoadContext - 1 collections initialized for role: com.kevinleader.bgr.entity.User.rankingConfigurations
[DEBUG] 2021-02-20 21:10:49.972 [main] CollectionLoadContext - 1 collections were found in result set for role: com.kevinleader.bgr.entity.User.wishedGames
[DEBUG] 2021-02-20 21:10:49.972 [main] CollectionLoadContext - Collection fully initialized: [com.kevinleader.bgr.entity.User.wishedGames#119]
[DEBUG] 2021-02-20 21:10:49.972 [main] CollectionLoadContext - 1 collections initialized for role: com.kevinleader.bgr.entity.User.wishedGames
[DEBUG] 2021-02-20 21:10:49.973 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2021-02-20 21:10:49.973 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : com.kevinleader.bgr.entity.User#119
